CustomerID,TransactionDate,Amount
C0482,2025-09-17,305.15
C0482,2025-08-28,24.8
C0482,2025-05-23,232.75
C0482,2025-11-24,403.01
C0482,2026-02-07,136.05
C0482,2025-07-27,67.83
C0482,2026-04-05,150.05
C0482,2025-11-19,235.2
C0482,2025-06-20,381.31
C0482,2025-10-05,474.49
C0482,2025-08-04,273.13
C0482,2026-03-05,155.21
C0482,2025-10-08,55.23
C0482,2026-03-23,421.97
C0483,2026-04-18,142.77
C0483,2025-10-04,96.28
C0483,2025-07-14,170.6
C0483,2025-09-10,460.9
C0483,2026-04-18,465.57
C0483,2025-11-08,104.66
C0483,2025-07-03,184.16
C0483,2025-11-11,306.46
C0483,2025-12-31,155.68
C0483,2026-04-11,285.7
C0483,2025-10-30,259.2
C0483,2025-09-30,265.4
C0483,2026-02-26,470.64
C0483,2025-09-17,144.71
C0483,2025-05-07,445.31
C0483,2025-12-28,52.44
C0483,2025-06-08,303.55
C0483,2025-09-21,167.83
C0484,2025-09-18,424.78
C0484,2025-05-22,144.52
C0484,2026-01-12,296.17
C0484,2025-05-12,228.85
C0484,2026-04-19,33.21
C0484,2025-08-21,99.58
C0484,2026-01-01,461.25
C0484,2026-01-27,328.92
C0484,2025-12-02,437.31
C0484,2026-02-28,135.94
C0484,2026-03-16,436.75
C0484,2025-09-11,465.32
C0484,2026-03-23,151.48
C0484,2025-05-11,106.57
C0485,2025-08-12,174.36
C0485,2025-05-17,203.28
C0485,2025-06-26,402.21
C0485,2025-10-11,428.5
C0485,2025-06-24,217.3
C0485,2026-01-24,418.03
C0485,2025-11-09,493.01
C0485,2026-02-02,437.53
C0485,2025-08-29,430.41
C0485,2025-10-22,85.29
C0486,2025-09-03,432.66
C0486,2026-04-28,407.28
C0486,2025-05-29,128.71
C0486,2025-08-19,34.73
C0486,2025-11-09,428.86
C0486,2025-09-04,202.64
C0486,2025-10-12,487.41
C0486,2025-09-21,35.16
C0486,2025-05-30,379.15
C0486,2025-05-21,24.15
C0486,2025-10-25,202.13
C0486,2025-09-06,169.09
C0486,2025-06-16,487.44
C0486,2026-03-23,68.84
C0487,2025-12-18,65.16
C0487,2026-04-25,460.27
C0487,2026-02-25,178.66
C0487,2026-04-18,118.39
C0487,2026-02-07,145.09
C0487,2026-03-04,367.69
C0487,2026-02-19,335.42
C0487,2026-02-13,375.92
C0487,2025-08-18,379.93
C0487,2025-09-28,224.23
C0487,2026-01-06,207.63
C0487,2025-11-02,41.25
C0487,2026-03-09,249.75
C0487,2025-09-08,361.91
C0487,2025-06-10,459.3
C0488,2025-08-01,168.46
C0488,2025-07-01,286.09
C0488,2026-02-22,158.15
C0488,2025-11-16,258.38
C0488,2026-01-03,195.04
C0488,2025-12-25,451.34
C0488,2025-06-13,62.5
C0488,2025-10-25,75.84
C0488,2025-07-12,404.7
C0488,2026-04-08,203.88
C0488,2025-05-30,169.71
C0488,2025-08-25,392.66
C0488,2026-01-10,248.05
C0488,2025-08-18,10.63
C0488,2025-08-21,405.73
C0488,2025-05-22,359.63
C0489,2026-04-29,36.29
C0490,2025-09-03,161.51
C0490,2026-03-16,189.91
C0490,2025-06-13,183.57
C0491,2025-08-14,223.82
C0491,2026-03-13,336.83
C0491,2025-08-11,205.23
C0492,2025-08-26,155.08
C0492,2025-06-10,164.56
C0492,2026-04-27,29.07
C0492,2025-06-21,252.28
C0493,2026-01-31,476.66
C0493,2026-03-03,444.74
C0493,2026-04-20,313.01
C0493,2025-08-22,173.8
C0493,2026-02-02,279.69
C0493,2025-10-05,211.22
C0493,2025-08-21,339.03
C0493,2026-01-17,78.78
C0493,2025-07-20,492.06
C0493,2026-04-20,463.66
C0493,2026-01-25,326.89
C0493,2025-12-02,31.27
C0493,2025-08-11,401.49
C0493,2026-02-23,307.44
C0494,2025-07-29,482.21
C0494,2026-01-30,88.75
C0494,2025-06-04,456.51
C0494,2025-09-15,74.96
C0494,2025-10-14,398.11
C0494,2025-12-21,475.3
C0494,2026-02-25,285.75
C0494,2026-04-22,336.02
C0494,2026-03-28,143.55
C0494,2025-12-02,106.68
C0495,2025-12-15,112.69
C0495,2025-09-22,193.7
C0495,2025-06-04,30.8
C0495,2026-01-02,390.3
C0496,2025-05-25,10.25
C0496,2025-09-24,70.94
C0496,2025-05-04,316.98
C0496,2026-03-29,40.01
C0496,2026-02-08,278.54
C0496,2025-11-22,135.03
C0496,2025-10-11,175.09
C0496,2025-11-23,38.29
C0496,2026-02-11,204.56
C0496,2025-10-18,135.55
C0496,2026-03-15,215.86
C0496,2025-12-13,469.3
C0496,2025-06-24,279.47
C0496,2025-07-09,242.49
C0496,2025-07-18,255.1
C0496,2026-01-08,288.2
C0496,2025-08-09,248.91
C0497,2025-11-02,207.32
C0497,2026-04-28,81.46
C0497,2026-02-09,221.65
C0497,2025-12-25,132.18
C0497,2025-05-05,118.35
C0497,2026-03-11,129.18
C0497,2026-03-02,279.41
C0497,2026-03-05,69.42
C0497,2025-08-30,76.02
C0497,2026-02-28,380.91
C0498,2025-11-24,222.22
C0498,2025-07-02,494.9
C0498,2025-06-20,284.44
C0498,2025-12-25,365.45
C0498,2025-09-25,72.21
C0498,2025-09-09,321.97
C0498,2025-07-17,217.46
C0498,2025-07-27,22.38
C0498,2025-06-28,392.45
C0498,2025-08-03,89.99
C0498,2025-12-31,220.19
C0498,2025-10-12,20.69
C0498,2026-02-17,248.07
C0498,2025-06-18,55.9
C0499,2025-05-12,396.03
C0499,2026-04-07,178.24
C0499,2026-01-09,390.02
C0500,2026-03-20,144.48
C0500,2025-05-06,452.2
C0500,2026-03-29,226.57
C0500,2025-12-05,239.85
C0500,2025-12-03,64.3
C0500,2025-06-07,35.09
C0500,2025-09-23,431.07
C0500,2025-06-27,338.0
C0500,2025-10-26,338.43
C0500,2026-03-14,317.07
C0500,2025-10-09,46.63
C0500,2026-01-01,350.92
C0500,2026-04-17,365.26
C0500,2025-08-04,106.5
C0500,2026-03-03,467.32
C0500,2025-05-14,432.99
C0501,2025-10-05,37.65
C0501,2025-10-14,432.77
C0501,2026-04-05,329.67
C0501,2025-11-24,434.24
C0501,2026-01-24,60.09
C0501,2025-10-03,455.58
C0501,2026-03-19,475.27
C0501,2025-06-07,485.09
C0501,2026-01-03,457.27
C0501,2025-11-08,116.23
C0502,2025-09-29,58.15
C0502,2026-02-21,388.61
C0502,2025-06-11,342.52
C0502,2026-02-24,414.43
C0502,2026-03-31,386.13
C0502,2026-03-10,244.2
C0502,2025-10-31,304.63
C0502,2026-03-08,365.62
C0502,2026-01-13,441.88
C0502,2025-06-20,66.89
C0502,2025-11-07,224.94
C0502,2025-09-28,453.93
C0502,2025-08-28,249.97
C0502,2025-05-28,104.0
C0502,2025-07-21,270.52
C0503,2025-12-19,52.17
C0503,2025-12-29,82.7
C0503,2025-10-13,40.72
C0503,2025-10-12,274.51
C0503,2025-10-09,283.44
C0503,2026-04-05,275.77
C0504,2026-02-17,90.43
C0504,2025-05-05,59.9
C0504,2025-07-03,440.93
C0504,2025-11-03,369.69
C0504,2026-03-29,118.61
C0504,2026-04-21,491.38
C0504,2025-07-24,441.76
C0504,2026-01-11,248.42
C0504,2025-08-27,187.6
C0504,2026-01-27,479.28
C0504,2025-06-22,142.56
C0504,2026-03-15,233.57
C0504,2025-09-04,22.79
C0504,2025-07-16,415.51
C0504,2025-06-19,268.58
C0505,2025-08-04,124.71
C0506,2025-05-24,372.65
C0506,2026-02-21,249.98
C0506,2025-11-03,442.8
C0506,2025-07-01,414.23
C0506,2025-05-10,450.14
C0507,2026-03-16,218.99
C0507,2025-10-01,56.21
C0507,2025-12-27,306.27
C0507,2026-03-28,134.1
C0507,2025-10-07,119.02
C0508,2026-03-20,487.93
C0508,2026-03-07,90.28
C0508,2026-04-01,392.39
C0508,2026-04-02,347.14
C0508,2026-04-11,255.99
C0508,2026-02-22,138.25
C0508,2025-12-30,495.82
C0508,2025-12-02,256.9
C0508,2026-04-02,337.78
C0508,2026-01-31,300.85
C0508,2026-02-26,270.81
C0508,2026-04-21,324.55
C0508,2025-08-21,277.54
C0508,2025-05-22,345.83
C0508,2026-01-05,179.27
C0508,2025-12-04,122.31
C0508,2025-12-11,387.0
C0508,2025-07-14,442.09
C0508,2025-11-24,164.63
C0509,2026-02-21,157.51
C0509,2025-05-17,192.94
C0509,2025-09-12,286.61
C0509,2025-05-11,301.08
C0509,2025-05-16,39.11
C0509,2025-09-30,480.83
C0509,2025-11-01,386.1
C0509,2025-11-01,375.07
C0509,2026-04-09,180.07
C0509,2025-09-20,284.02
C0509,2025-08-13,470.01
C0509,2025-12-17,360.21
C0509,2025-06-07,25.81
C0509,2025-05-20,467.34
C0509,2025-06-11,91.56
C0509,2026-04-11,293.01
C0510,2025-06-29,222.47
C0510,2025-05-29,350.25
C0510,2025-06-29,375.54
C0510,2026-02-27,390.29
C0510,2025-12-28,215.05
C0510,2026-04-05,475.77
C0510,2026-04-01,360.21
C0510,2025-09-12,325.64
C0510,2026-04-02,130.42
C0510,2025-09-24,496.46
C0510,2025-05-31,244.25
C0510,2026-04-07,471.96
C0510,2026-01-28,286.26
C0510,2026-02-20,325.15
C0510,2025-12-15,185.9
C0510,2025-08-17,332.67
C0510,2025-12-18,181.57
C0510,2026-02-13,439.0
C0511,2025-12-17,172.15
C0511,2025-12-05,224.97
C0511,2026-04-30,196.71
C0511,2026-04-28,495.22
C0511,2025-06-13,499.96
C0511,2025-09-16,390.16
C0511,2025-08-04,296.02
C0511,2025-07-26,130.45
C0511,2026-03-07,395.15
C0511,2026-04-19,213.96
C0511,2025-06-26,236.56
C0511,2025-05-31,194.38
C0511,2026-02-14,31.7
C0511,2025-05-25,325.51
C0511,2025-12-06,289.35
C0511,2025-09-07,473.12
C0511,2025-09-18,90.8
C0511,2025-07-11,99.4
C0511,2026-04-02,166.67
C0512,2026-02-22,466.76
C0512,2025-09-04,297.98
C0512,2025-12-19,154.91
C0513,2025-06-06,235.9
C0513,2026-04-26,175.14
C0513,2025-11-16,108.09
C0513,2025-11-23,245.98
C0513,2026-02-09,402.74
C0513,2025-06-16,151.07
C0514,2025-08-20,358.64
C0514,2025-09-14,144.19
C0514,2025-07-07,344.46
C0514,2026-03-01,150.73
C0514,2026-03-31,467.07
C0514,2026-02-05,339.68
C0514,2026-04-27,420.54
C0514,2026-01-17,128.17
C0514,2025-07-08,284.12
C0514,2025-06-10,355.86
C0514,2025-09-22,134.23
C0514,2025-12-18,354.25
C0514,2025-11-22,264.85
C0514,2025-12-17,388.61
C0515,2026-04-22,429.9
C0515,2025-11-16,439.68
C0515,2025-10-26,381.07
C0515,2026-03-24,309.94
C0515,2025-11-10,14.16
C0515,2025-07-06,293.15
C0515,2025-12-05,310.44
C0515,2026-01-14,80.56
C0515,2025-06-26,421.7
C0516,2025-07-24,84.43
C0516,2025-09-20,413.41
C0516,2026-01-08,392.74
C0517,2025-09-03,18.42
C0517,2026-04-07,417.31
C0517,2025-08-17,64.71
C0517,2025-07-27,46.79
C0517,2025-12-21,307.5
C0517,2026-01-09,303.45
C0517,2025-09-18,303.61
C0517,2025-06-20,251.32
C0517,2025-07-25,498.74
C0517,2025-10-14,105.83
C0517,2025-10-14,485.02
C0517,2026-04-09,444.05
C0517,2026-02-08,340.44
C0517,2026-01-25,484.01
C0517,2025-09-30,140.45
C0517,2026-02-09,213.99
C0517,2025-12-06,445.81
C0517,2025-10-27,203.51
C0517,2025-11-29,58.61
C0518,2026-04-29,477.39
C0518,2025-12-18,155.87
C0518,2026-01-04,46.77
C0518,2025-09-25,464.94
C0518,2025-12-01,130.88
C0518,2026-02-14,59.57
C0518,2025-06-12,434.84
C0518,2026-04-16,475.62
C0518,2026-02-19,387.34
C0518,2025-05-17,333.8
C0518,2026-02-21,422.55
C0518,2025-10-30,338.95
C0518,2025-06-07,267.43
C0518,2025-09-27,244.35
C0518,2025-07-12,225.1
C0518,2025-09-19,105.7
C0519,2025-11-10,82.63
C0519,2025-09-17,313.01
C0519,2025-07-14,477.89
C0519,2025-08-13,142.38
C0519,2025-06-03,469.46
C0520,2025-06-07,267.47
C0520,2025-06-18,197.52
C0520,2025-07-05,195.86
C0520,2025-12-15,428.89
C0520,2025-07-30,356.3
C0521,2025-08-27,296.96
C0521,2025-06-16,291.27
C0522,2025-08-16,203.41
C0522,2025-08-09,183.69
C0522,2025-05-22,43.59
C0522,2025-11-23,459.42
C0522,2025-10-25,462.99
C0522,2026-03-06,499.75
C0522,2026-01-29,263.93
C0522,2025-07-26,120.74
C0522,2025-05-04,459.98
C0522,2025-12-29,81.78
C0522,2026-03-12,426.01
C0522,2026-04-04,294.01
C0522,2026-04-09,489.71
C0522,2026-04-12,139.84
C0522,2025-09-29,149.17
C0523,2025-07-13,387.47
C0523,2025-07-10,217.5
C0523,2026-03-23,395.61
C0523,2026-01-19,223.88
C0523,2025-06-25,464.9
C0523,2026-04-09,81.74
C0523,2026-03-26,398.61
C0523,2025-09-20,227.74
C0523,2025-12-15,186.48
C0523,2025-12-10,171.92
C0523,2025-08-22,263.99
C0523,2026-01-17,252.49
C0523,2025-11-30,463.77
C0523,2026-01-08,55.41
C0523,2025-08-19,311.49
C0523,2026-05-02,41.2
C0523,2025-07-04,52.24
C0523,2025-06-01,38.97
C0524,2025-12-16,282.72
C0524,2025-09-21,59.36
C0524,2026-02-14,80.87
C0524,2025-08-21,256.77
C0524,2025-05-25,95.24
C0524,2025-05-27,272.88
C0524,2026-04-25,351.42
C0525,2025-11-18,223.01
C0525,2025-06-17,231.38
C0525,2025-05-17,384.38
C0525,2026-02-03,80.77
C0525,2025-07-12,159.22
C0525,2026-04-13,273.12
C0525,2025-09-02,51.59
C0525,2025-12-07,371.16
C0525,2025-07-13,481.79
C0525,2025-10-19,402.62
C0525,2025-08-06,280.9
C0526,2026-03-12,364.37
C0526,2025-07-11,333.28
C0526,2025-10-30,126.44
C0527,2026-01-28,476.15
C0527,2026-01-04,187.89
C0527,2025-10-20,466.88
C0527,2025-11-11,97.77
C0527,2025-11-29,161.86
C0527,2025-10-26,73.92
C0527,2026-01-18,177.3
C0527,2026-02-02,22.88
C0527,2025-05-07,151.23
C0527,2026-02-28,47.67
C0527,2025-09-04,415.95
C0527,2026-04-02,278.04
C0527,2025-06-09,142.93
C0527,2025-09-25,474.73
C0528,2025-07-31,154.29
C0528,2025-08-05,356.16
C0528,2025-05-23,389.98
C0528,2026-01-02,400.54
C0528,2025-08-26,341.28
C0528,2025-09-16,415.17
C0528,2026-04-22,226.27
C0528,2026-02-22,481.17
C0528,2025-10-09,243.42
C0529,2026-01-28,73.27
C0529,2025-05-13,410.68
C0529,2025-10-26,471.61
C0529,2025-07-27,495.22
C0529,2026-03-26,424.03
C0529,2026-04-17,67.19
C0529,2026-04-09,317.33
C0529,2025-05-15,43.22
C0529,2025-09-06,376.52
C0529,2025-07-07,136.51
C0529,2026-03-26,375.49
C0529,2025-05-05,376.18
C0529,2025-07-15,255.77
C0529,2026-04-02,426.43
C0529,2025-07-16,40.08
C0529,2026-01-23,24.44
C0529,2025-08-10,274.97
C0529,2025-11-13,99.88
C0530,2026-02-13,85.58
C0530,2026-02-06,379.44
C0530,2026-03-21,487.76
C0530,2025-12-02,450.98
C0530,2025-09-18,141.95
C0530,2025-08-24,147.02
C0530,2025-10-27,240.41
C0530,2025-11-25,24.71
C0530,2025-09-22,414.82
C0530,2025-10-05,254.66
C0530,2026-04-26,179.26
C0530,2025-06-09,427.12
C0530,2025-07-31,406.26
C0530,2025-07-02,25.99
C0530,2025-11-11,47.58
C0530,2025-06-11,206.85
C0531,2025-12-22,354.2
C0531,2025-07-08,225.23
C0531,2026-04-18,485.29
C0531,2026-01-06,108.69
C0531,2025-07-09,243.5
C0531,2026-01-17,150.49
C0531,2025-12-19,128.95
C0531,2025-11-18,318.52
C0531,2025-07-22,271.58
C0531,2026-01-06,74.13
C0531,2025-08-17,13.05
C0532,2026-03-27,350.69
C0532,2025-11-27,456.64
C0532,2026-03-13,166.52
C0532,2025-09-04,333.86
C0532,2026-01-26,21.68
C0532,2025-08-18,437.31
C0532,2026-01-27,196.48
C0533,2026-02-02,234.43
C0533,2026-04-22,358.93
C0533,2025-08-24,92.08
C0533,2025-06-10,290.97
C0533,2025-08-30,461.26
C0534,2026-02-18,375.98
C0534,2025-12-03,285.62
C0534,2025-07-24,43.33
C0534,2026-04-12,404.77
C0534,2026-04-16,488.85
C0534,2026-04-16,90.49
C0534,2025-10-29,292.49
C0534,2025-06-08,226.61
C0534,2026-03-31,345.61
C0534,2025-07-23,47.85
C0534,2025-11-07,313.5
C0535,2026-03-22,128.43
C0535,2025-11-16,401.91
C0535,2026-03-25,112.64
C0535,2025-07-07,110.29
C0535,2025-06-14,429.72
C0535,2025-06-14,316.2
C0535,2026-01-19,126.57
C0535,2026-04-30,99.69
C0535,2026-03-20,51.1
C0535,2026-04-13,181.68
C0535,2025-05-22,490.72
C0535,2025-10-25,471.2
C0536,2026-02-17,313.67
C0536,2025-11-13,471.66
C0536,2025-11-01,498.32
C0536,2026-02-15,173.75
C0536,2025-10-15,464.17
C0536,2025-10-19,155.96
C0536,2025-10-30,440.46
C0536,2025-11-30,449.31
C0536,2026-02-11,42.04
C0536,2026-01-30,464.15
C0537,2026-02-22,194.44
C0537,2026-03-30,423.08
C0537,2025-11-10,387.02
C0537,2025-07-06,472.31
C0537,2025-05-26,377.16
C0537,2025-11-27,470.26
C0537,2025-05-19,327.24
C0537,2025-06-15,316.67
C0537,2026-03-22,69.24
C0537,2025-09-13,468.73
C0537,2026-03-08,158.79
C0537,2025-07-07,495.9
C0537,2025-11-08,253.36
C0537,2025-11-05,386.41
C0537,2025-07-08,160.11
C0538,2025-07-23,397.6
C0538,2026-03-25,55.88
C0538,2025-05-16,207.06
C0538,2026-01-03,413.19
C0538,2025-08-09,282.42
C0538,2025-11-06,247.1
C0538,2025-05-20,100.84
C0538,2026-04-21,428.75
C0538,2025-05-21,329.24
C0538,2025-12-20,432.56
C0538,2026-04-14,314.54
C0538,2025-07-17,280.31
C0538,2026-03-06,444.21
C0538,2025-08-10,499.59
C0538,2025-08-11,256.74
C0539,2025-05-08,488.22
C0539,2026-02-21,88.95
C0539,2025-09-11,144.8
C0539,2025-08-21,31.79
C0539,2026-04-07,171.24
C0539,2026-03-08,385.2
C0539,2025-07-25,279.98
C0539,2025-06-13,469.2
C0539,2025-10-20,415.16
C0539,2025-12-02,168.45
C0539,2025-06-20,82.8
C0539,2026-01-29,360.67
C0539,2026-02-04,274.87
C0539,2025-06-06,421.93
C0539,2025-05-15,284.87
C0539,2025-05-28,363.1
C0539,2025-09-08,458.65
C0539,2025-09-25,410.24
C0539,2026-01-07,137.59
C0540,2026-03-28,310.73
C0540,2026-04-13,467.9
C0540,2025-09-03,388.45
C0540,2025-11-01,35.48
C0540,2026-04-06,24.73
C0540,2025-06-18,171.44
C0540,2025-11-05,14.12
C0540,2025-10-08,63.0
C0540,2025-06-24,93.08
C0540,2026-01-23,307.61
C0540,2025-05-28,401.62
C0540,2025-09-18,458.94
C0541,2026-04-29,265.45
C0541,2025-10-29,368.73
C0541,2025-09-26,415.5
C0541,2025-10-16,143.36
C0541,2025-10-21,15.76
C0541,2025-11-02,404.52
C0541,2025-11-02,96.46
C0541,2025-10-18,236.58
C0541,2025-06-22,172.79
C0541,2026-04-22,179.33
C0541,2026-04-20,216.2
C0541,2025-05-09,371.84
C0541,2025-07-13,188.84
C0541,2026-01-11,358.7
C0541,2025-09-01,50.54
C0541,2025-12-18,239.56
C0541,2025-11-22,294.29
C0541,2026-01-20,249.12
C0541,2025-12-30,48.94
C0542,2025-12-27,446.4
C0542,2026-03-24,41.87
C0542,2026-01-09,103.3
C0542,2026-02-27,253.19
C0542,2025-12-29,174.72
C0543,2025-06-14,362.92
C0543,2025-09-22,442.19
C0543,2025-10-07,189.78
C0543,2025-08-14,114.24
C0543,2025-11-09,107.17
C0543,2025-10-16,250.06
C0543,2026-01-28,365.99
C0543,2026-04-17,25.66
C0543,2025-12-26,262.83
C0543,2025-08-07,49.81
C0543,2025-06-10,224.0
C0543,2026-02-23,351.71
C0543,2025-11-28,291.86
C0543,2026-02-11,458.75
C0543,2025-11-15,423.46
C0543,2025-06-17,340.66
C0543,2026-04-29,11.61
C0543,2025-09-01,317.32
C0543,2025-05-21,351.5
C0544,2026-03-04,383.62
C0544,2025-11-21,78.54
C0544,2025-08-07,311.06
C0544,2025-07-08,157.83
C0545,2026-02-14,483.22
C0545,2026-03-12,203.21
C0545,2026-02-02,415.96
C0545,2025-12-18,316.45
C0545,2025-10-13,209.43
C0545,2025-09-17,78.05
C0545,2026-02-11,343.92
C0545,2025-08-12,219.11
C0545,2025-09-16,59.86
C0545,2025-08-25,441.77
C0545,2025-11-28,78.74
C0545,2026-04-25,201.44
C0546,2025-07-14,253.99
C0546,2025-10-15,114.52
C0546,2025-07-17,478.79
C0546,2025-06-28,262.99
C0546,2026-04-13,48.91
C0546,2025-09-23,362.99
C0546,2026-03-10,263.38
C0546,2025-11-07,339.03
C0546,2025-12-03,281.37
C0546,2026-01-27,214.47
C0546,2025-11-27,434.85
C0547,2026-01-04,357.17
C0547,2025-07-05,417.46
C0547,2026-03-12,259.7
C0547,2025-07-29,66.67
C0547,2025-06-18,443.73
C0547,2025-07-17,390.08
C0547,2025-12-25,267.05
C0547,2025-06-04,60.6
C0547,2025-07-25,28.56
C0547,2025-12-22,170.94
C0548,2026-04-11,493.46
C0548,2025-10-10,54.36
C0548,2025-11-08,483.53
C0548,2025-07-28,297.56
C0548,2025-07-21,76.87
C0548,2025-11-25,325.32
C0548,2026-04-28,135.55
C0548,2026-03-24,232.46
C0548,2025-07-15,175.53
C0548,2025-05-17,403.93
C0548,2026-02-20,479.31
C0548,2025-06-05,135.16
C0548,2026-02-16,382.29
C0548,2025-06-30,124.75
C0548,2025-11-20,30.19
C0549,2025-09-30,87.29
C0549,2026-02-08,44.95
C0549,2025-11-16,171.01
C0549,2025-05-24,189.69
C0549,2026-03-27,261.52
C0549,2026-01-20,217.53
C0549,2025-12-28,39.95
C0549,2026-03-28,193.63
C0549,2025-05-28,411.91
C0549,2025-11-06,439.67
C0549,2025-05-05,145.7
C0549,2026-01-27,144.87
C0549,2026-02-19,201.84
C0549,2025-09-25,48.07
C0549,2025-07-06,384.15
C0549,2025-08-26,93.68
C0549,2026-04-21,356.32
C0549,2025-07-24,15.73
C0550,2026-01-10,93.65
C0550,2025-10-18,252.3
C0551,2025-11-21,393.39
C0551,2025-10-21,170.01
C0551,2025-09-23,89.62
C0551,2025-06-18,344.71
C0551,2025-12-18,433.74
C0551,2025-09-20,281.98
C0551,2025-09-17,452.16
C0551,2026-03-19,124.1
C0551,2025-10-05,95.34
C0551,2026-04-17,160.86
C0551,2025-12-27,363.04
C0551,2025-08-03,324.76
C0551,2026-03-29,319.84
C0551,2026-01-04,142.33
C0551,2025-08-19,81.89
C0551,2025-09-19,397.55
C0552,2025-06-19,111.0
C0552,2026-01-02,64.48
C0552,2025-07-31,120.44
C0552,2025-11-19,135.74
C0552,2025-09-09,42.39
C0552,2026-04-09,184.76
C0552,2025-08-19,419.69
C0552,2025-11-23,466.84
C0552,2025-11-10,348.54
C0552,2026-02-17,490.58
C0553,2025-07-14,200.91
C0553,2025-06-15,456.28
C0553,2025-07-15,351.51
C0553,2025-05-08,141.3
C0553,2025-08-17,140.49
C0553,2025-06-30,32.76
C0553,2025-08-22,72.39
C0553,2025-11-19,80.61
C0553,2026-04-14,41.88
C0553,2026-04-29,126.57
C0554,2025-08-08,53.84
C0554,2025-07-04,127.4
C0554,2025-06-26,285.45
C0554,2025-08-29,385.64
C0554,2026-02-10,60.13
C0554,2026-03-29,293.13
C0554,2025-12-25,223.53
C0554,2026-01-26,327.08
C0554,2025-07-29,231.56
C0554,2026-01-19,81.32
C0554,2025-08-01,263.98
C0554,2026-03-09,144.43
C0554,2025-06-09,92.03
C0554,2025-06-25,217.89
C0555,2025-08-04,382.68
C0555,2025-10-15,342.63
C0555,2025-09-27,190.41
C0555,2025-07-28,185.74
C0555,2025-06-05,57.72
C0555,2025-05-13,206.7
C0555,2026-02-13,60.1
C0555,2025-11-26,222.39
C0555,2025-05-26,135.44
C0555,2025-11-20,121.98
C0555,2025-12-22,338.73
C0555,2025-09-22,195.66
C0555,2025-05-13,91.7
C0555,2025-11-14,123.4
C0555,2025-11-23,145.73
C0556,2025-09-15,184.74
C0556,2025-10-22,330.71
C0556,2025-09-06,162.24
C0556,2025-07-20,18.12
C0556,2026-03-25,445.9
C0556,2025-12-16,251.19
C0556,2026-01-06,78.0
C0556,2025-08-22,195.99
C0557,2025-10-17,135.5
C0557,2026-01-09,350.13
C0557,2025-10-31,363.75
C0557,2025-08-30,228.7
C0557,2025-09-04,86.0
C0557,2026-03-17,62.42
C0558,2026-01-02,16.19
C0558,2026-03-02,296.45
C0558,2025-08-04,37.68
C0558,2026-01-29,75.79
C0558,2026-04-04,432.56
C0558,2025-10-29,419.36
C0558,2025-12-06,81.2
C0558,2025-11-04,369.37
C0558,2026-01-07,411.28
C0558,2026-01-27,467.99
C0559,2025-09-01,138.72
C0559,2025-07-19,215.09
C0559,2025-08-26,255.17
C0559,2025-06-04,332.11
C0559,2025-09-25,185.07
C0559,2026-04-03,146.74
C0560,2026-01-26,84.98
C0560,2026-04-06,304.2
C0560,2025-05-23,87.55
C0560,2026-03-23,483.86
C0560,2025-09-08,475.57
C0560,2025-12-03,40.69
C0560,2026-01-11,318.33
C0560,2025-08-16,359.17
C0560,2025-11-18,468.74
C0560,2026-03-30,38.27
C0560,2025-12-19,155.53
C0561,2025-10-09,63.41
C0561,2025-12-12,185.4
C0561,2026-01-11,490.4
C0561,2025-09-27,160.9
C0561,2026-02-14,243.77
C0562,2025-06-06,214.88
C0562,2026-03-13,429.9
C0562,2026-01-22,384.34
C0562,2025-08-06,170.48
C0562,2025-07-12,478.12
C0562,2025-10-26,233.53
C0562,2025-06-14,388.67
C0562,2026-02-14,344.71
C0562,2026-01-08,245.36
C0562,2026-04-07,366.18
C0562,2026-03-21,129.46
C0562,2025-11-19,325.34
C0562,2026-01-10,76.79
C0563,2026-04-23,214.94
C0563,2025-11-19,126.74
C0563,2026-02-25,23.9
C0563,2026-03-06,111.27
C0563,2025-05-11,353.04
C0563,2026-01-22,205.84
C0563,2025-05-27,158.36
C0563,2025-08-17,388.72
C0563,2026-04-08,208.07
C0563,2025-08-25,486.4
C0563,2025-05-05,320.61
C0563,2025-10-22,392.77
C0563,2026-01-29,47.19
C0563,2025-05-07,76.3
C0563,2026-04-27,83.21
C0563,2025-06-21,216.93
C0563,2025-09-28,189.54
C0564,2025-09-22,400.51
C0564,2025-08-19,235.54
C0564,2025-09-17,199.35
C0564,2026-03-20,178.13
C0564,2026-01-21,72.28
C0565,2026-04-02,170.29
C0565,2026-04-13,450.22
C0565,2026-02-26,139.61
C0565,2025-12-21,275.31
C0565,2025-07-04,342.53
C0566,2025-06-26,130.28
C0566,2026-04-05,239.16
C0566,2025-12-03,319.89
C0566,2026-03-03,254.0
C0566,2025-05-07,63.78
C0566,2025-09-27,392.37
C0566,2025-10-26,319.39
C0566,2025-05-23,104.82
C0566,2025-07-20,53.8
C0566,2026-01-12,45.55
C0566,2025-06-22,250.05
C0566,2025-06-19,498.41
C0566,2026-01-14,92.21
C0566,2025-10-21,371.92
C0566,2025-10-29,30.96
C0567,2026-02-09,393.24
C0567,2026-04-01,57.43
C0567,2025-12-03,269.29
C0567,2025-11-02,319.05
C0567,2025-11-02,57.45
C0567,2025-10-12,359.93
C0567,2026-02-25,159.63
C0567,2025-12-01,264.42
C0567,2025-06-13,284.26
C0567,2025-10-13,396.13
C0568,2025-07-10,39.14
C0568,2026-01-14,217.24
